text,language,split
"바그너의 중기 단계의 작품은 굉장히 뛰어난 것으로 여겨지며, 그의 드라마 작가이자 작곡가로서의 힘이 깊어가는 것을 보여주기 시작한다. 이 시기의 작품은 방황하는 네덜란드인(Der Fliegnde Holländer), 그 뒤를 이어서 탄호이저(Tannhäuser)와 로엔그린(Lohengrin)을 포함한다. 이 작품들은 오늘날 광범위하게 연주되고 있다.",kor,val
"Le groupe des difféomorphismes, muni de sa topologie faible, est localement homéomorphe à l'espace des champs de vecteurs de classe Ck, via les applications exponentielles pour des métriques riemanniennes locales arbitraires. Si k est fini et si M est compacte, cet espace des champs de vecteurs est de Banach et le groupe des difféomorphismes est une variété de Banach. Si k = ∞ ou si la variété est seulement σ-compacte, l'espace des champs de vecteurs et le groupe des difféomorphismes sont seulement de Fréchet.",fra,val
"par les réseaux sociaux existant, tels que les fichiers des anciens élèves d'universités (ou de grandes écoles en France), associations comme l’APEC en France, ou encore les médias sociaux, tels que Facebook et LinkedIn, sont une autre façon de rejoindre les candidats potentiels ;",fra,val
4年（954年）5月、北漢の忻州と代州が離反して後周につくと、撻烈は都統として西南道軍を率いて北漢を救援した。後周の符彦卿らを忻口で討ち、史彦超を捕らえた。後周軍が撤退すると、撻烈は後周に落とされた城邑を回復した。14年（964年）2月、宋の李継勲らが北漢の遼州・石州を攻撃すると、撻烈は6万の軍を率いて北漢を救援した。18年（968年）11月、宋軍が太原を包囲すると、撻烈は行軍都統となり、諸道の兵を発して北漢を救援した。雁門に進出すると、宋軍は報を知って撤退した。,jpn,val
斯大林1904年首次结婚，1907年他的妻子叶卡捷琳娜·斯瓦尼泽死於斑疹伤寒。他们的儿子雅可夫·朱加什维利被姨妈养大，成年后来到莫斯科接受高等教育。雅可夫和父亲的相处并不愉快。后来雅可夫在苏德战争中任苏联红军西方面军炮兵连上尉连长，1941年在斯摩棱斯克战役中被德军俘虏，後德军提出用雅可夫交换被俘的弗里德里希·保盧斯元帅，斯大林答稱“我不会用一名将军交换一名士兵”、“我没有一个叫雅可夫的儿子”及“你们手里不只是我儿子雅可夫，还有上百万人都是我的儿子，要么把他们全部释放，要么让雅可夫和他们分享同样的命运”，断然拒绝。但在雅科夫被关押期间，斯大林曾组织过两次对他的营救，皆以失败告终。1943年，雅可夫在德国俘虏营中，因拒絕服從警衛命令而被槍殺。,zho,val
"Les précautions sont prises pour que soient minimisés les risques de «reproduction sociale». Ce peut être en effet la tendance naturelle des recruteurs ou de leur encadrement à inconsciemment ou consciemment privilégier des profils leur ressemblant (même école, sexe, origine sociale, socio-économique ou religieuse, etc. ) et ce, probablement pour limiter l'incertitude de leurs choix. Ainsi, un test réalisé en France en 2006 sur la base de CV a montré qu'à compétences et expériences identiques, un homme aux nom et prénom de souche française, blanc de peau et dont l'apparence physique ne présente pas de traits jugés disgracieux, a alors davantage de chance d'être convoqué à un entretien d'embauche : 3 fois plus qu’un candidat âgé, 3 fois plus qu’un candidat au patronyme maghrébin, 2 fois plus qu’un candidat en situation de handicap, 1,5 fois plus qu’une femme ;",fra,val
"객실의 측면 창은 소음 저감을 위해 고정식이 많으며 출입문 사이 대형의 1장 좌우 1,960mm, 상하 치수는 1,020mm로 최대한 확보했다. 창문 유리는 열선 흡수·UV컷 유리(가시 광선 투과율 약 75%·자외선 약 91%컷)의 녹색 유리를 채용하는 것과 동시에 프리스톱식의 리프트 커튼이 설치되었다.",kor,val
在他撰写的書《交易的藝術》（The Art of the Deal）中，川普談到他的大學生涯，“從我在1964年自軍事學院畢業之後，我剎時突然想去念電影學校……但最後還是考慮到房地產是更好的一門生意。我一開始是先在福坦莫大学就讀……但在兩年之後，我考慮到既然得在學校待上一段時間，那我就得測試自己是否能挑戰最好的學校。我申請了賓州大學的沃頓商學院，然後我進去了……我很高興最後能夠達成一切，我隨即搬回家並且要用所有的時間跟隨我父親工作”。,zho,val
"Navotas forma parte de la sub-región de Metro Manila informalmente llamado CAMANAVA, formada por las ciudades de Caloocan, Malabón, Navotas y Valenzuela.",spa,val
稀释的醋酸溶液因为它温和的酸性也常常被用来作为一种除锈的试剂。它的酸性也被用来治疗被立方水母纲水母刺伤，如果使用及时，可以通过使水母的刺细胞失去效果达到防止严重受伤甚至死亡的效果。也可以用来为使用Vosol治疗外耳炎做准备。同样，乙酸也被用来做成喷射防腐剂，抑制细菌和真菌的生长。,zho,val
敷地内には、かつて『駿河台邸』と呼ばれた西園寺邸（東京都千代田区神田）の庭園にあった石灯籠と庭石が寄贈され飾られているほか、館内ロビーには、名称の由来となった西園寺のレリーフ塑像（高さ67cm）が飾られている。このレリーフは、日展評議員議員で京都教育大学名誉教授の杉村尚によるもので、西園寺記念館の竣工を記念して制作されたものである。また記念館定礎石の題字は、住友銀行名誉会長の堀田庄三によって揮毫されたものである。,jpn,val
"El club ganó el campeonato de la Liga del Istmo, por segunda vez en 1985. Después de rechazar el ascenso a la Football Conference debido a problemas con el estadio, retuvieron el campeonato del año siguiente y esta vez aceptada la promoción, después partidarios ayudaron en una gran remodelación de las áreas del suelo. Sutton logró cimentar su lugar en la liga, a menudo terminando a mitad de tabla.",spa,val
2003年，奥尼尔在一份题为《与“金砖四国”一起梦想》的研究报告中预测，到2050年，世界经济格局将重新洗牌，“金砖四国”将超越包括英国、法国、意大利、冰島、德国在内的西方发达国家，与美国、日本一起跻身全球新的六大经济体。高盛这份报告出台后，中国、印度、俄罗斯和巴西作为新兴市场国家的领头羊，受到世界广泛关注，“金砖四国”这一概念由此风靡全球。,zho,val
"Il s'est rendu célèbre pour ses jets de tarte à la crème, ou « entartages », sur de nombreuses personnalités de différentes nationalités. Lorsqu'il a reçu le Grand Prix de l'humour noir en 1995 et le Prix de la dent dure en 1996, il s'est entarté lui-même.",fra,val
"The Nederlandse Spoorwegen (NS) Class 1200 was a class of electric locomotives that were in service from 1951 until 1998. They were designed by Baldwin and built by Werkspoor (Utrecht) between 1951 and 1953. The electrical equipment was built by N.V. Heemaf (Hengelo) to a design by Westinghouse. Some parts (the bogies, and the electrical installation) were made in the United States as part of the Marshall Plan.",eng,val
"16세기에서 19세기에는, 대서양 노예 무역에서의 중개자로서 포르투갈의 역할과 앙골라, 모잠비크, 브라질 등지에 포르투갈 식민지의 설립으로 인해 아프리카와 아메리카 원주민 언어에 기원을 둔, 특히 이들 지역에서 발견된 대부분의 동물과 식물의 이름을 포함한 단어들이 포르투갈어로 유입되었다. 이러한 단어들은 예전 식민지 지역에서 주로 쓰였지만, 요즘에는 상당수가 유럽식 포르투갈어에서도 쓰이고 있다. 예를 들어, 킴분두어에서 kifumate→""머리 쓰다듬기"", kusula→""막내 아이"", kubungula→""도마뱀처럼 춤을 추다""가 포르투갈어에선 cafuné, caçula, bungular로 변형되어 유입되었고 marimbondo→""열대 말벌""는 그 형태 그대로 사용되고 있다.",kor,val
"Shealy was diagnosed with melanoma in 1983 and given a 30% chance of survival. Twenty-five years later, in August 2008, he announced that the cancer had recurred. The brain tumor affected the portion of Shealy's brain that influences the ability to communicate, read and write. Oscar Lovelace, Shealy's physician said that Shealy was ""having language difficulties and periods where he couldn’t remember what he needed to say. He was mixing up numbers and letters."" Shealy died due to possible complications from the cancer on August 18, 2010.",eng,val
"Sigeberht II, surnommé « le Bon » (Bonus) ou « le Béni » (Sanctus), est roi d'Essex dans la seconde moitié du VIIe siècle (v. 653 – 660 x 661 ?). Il n'est quasiment connu que grâce à l'Histoire ecclésiastique du peuple anglais de Bède le Vénérable (Livre III, chapitre 22).",fra,val
"Ciertas discapacidades físicas aumentan la probabilidad de matrimonios arreglados, incluso forzados, en algunas partes del mundo.[44]​[65]​ Okonjo dice que una discapacidad física en una novia, y más aún, en un novio es una de las razones por el arreglo temprano de matrimonios en Nigeria.[66]​",spa,val
空氣中隨著溫度高低，氣流會移動，即為“風”， 風力發電機利用風能可以轉變成機械能，再將機械能轉成電能，現代的風力發電機一開始係由丹麥研究進入商業運行，起始於1970年代後期的石油危機，丹麥意識到自己國家缺乏自產能源，高度仰仗進口能源將危害國家中長期發展，所以在此危機意識下，大力推動風力發電。,zho,val
约瑟夫·维萨里奥诺维奇·泽·朱加什维利的祖先来自第比利斯附近的济济-利洛村；家谱可以追溯到其曾祖父扎扎，之前世世代代是阿萨季阿尼公爵的农奴。扎扎多次参加暴动，逃亡，遭受酷刑和反复监禁，最后终于逃出公爵领地，娶妻生子。约瑟夫的祖父叫瓦诺，得以平安度过一生。瓦诺有两个儿子：格奥尔基和维萨里昂（别索）。格奥尔基没有后代；别索是约瑟夫的父亲。别索生于1850年，1861年沙皇亚历山大二世解放了所有世代农奴，可向以前的领主赎买一块小份地。格奥尔基和维萨里昂（别索）兄弟于1870年代放弃了农民的生活，到哥里谋生。1874年别索在朋友家里做客时结识了加姆巴尔苏雷村16岁的凯凯（叶卡捷琳娜·格奥尔吉耶夫娜·格拉泽）。凯凯父亲早逝。1874年年底他们在哥里教堂举办了婚礼。别索按工厂主的订货坐在家门口缝鞋子；凯凯靠给人缝补洗晒衣服帮补家用。头两个儿子叫做米哈伊和格奥尔基，但都很快又夭折。,zho,val
画面アスペクト比を4:3ノーマル・サイズの原画から上下部分をカットした16:9ワイド・サイズでの高精細度＝High Definition（ハイデフィニション）化とリニアPCM音源化などを施して新撮され、一部音楽のリミックス版採用、新作カットとの差し替え&部分的加筆、各エフェクト&背景などの処理変更、TV・VIDEO・DVD版（以下「原典」）およびスペシャルエディション3部作、そして上述『DESTINY』のセル画の統合・再編集、第24話（旧25話）を「平和の国へ」に改題するなどした全48話構成となり、「01.PHASE-01 偽りの平和」（略）「14.PHASE-15+ それぞれの孤独」「15.PHASE-16 燃える砂塵」（略）「24.PHASE-25 平和の国へ」「25.PHASE-27 果てなき輪舞」（略）「48.FINAL-PHASE 終わらない明日へ」などの話数表記に改定された。,jpn,val
不管是在作为候选人还是担任总统时，特朗普多次称他希望擺脫烏克蘭事件轉与俄罗斯拥有良好的关系，他認為與俄為敵將牽制大量資源且毫无意義。 然而通俄門事件的發酵結合國內民主黨勢力反撲讓其受到牽制，只能在俄事務上展現一些強硬姿态，但同時又邀請俄國外長訪問橢圓辦公室密談，展現個人強烈色彩。大体上，美國國內大量民眾甚至共和黨員對俄國還是有強烈反感，可能是源於數十年的冷戰陰影，形成一個固化的動能較難扭轉。這也引申为對歐政策上他對歐洲有一種莫名的厭惡感，至今成因不明確，可能是為了向俄國展現友好的姿態，抑或是不喜歐洲的一體化可能產生一個新強權，特朗普曾發表英國脫歐是喜事並預言歐盟崩潰，之後2017年G7峰會上公開批評德國是「很壞的國家」認為德販售大量汽車和重工業品到美國製造大量逆差，美國滿街都是雙B轎車，但德國卻沒幾輛雪弗蘭，這種情況是美國吃了大虧的不公平貿易。之後德國總理默克尔反擊稱是美國自己產品質量差，同時美國不再可靠歐洲將來只能靠自己；德國外長也表示此次G7峰會完全失敗。,zho,val
"Estos ácaros alcanzan la edad adulta en unos 35 días, y su esperanza de vida media se sitúa en unos 55 días en el macho y unos 80 en la hembra.",spa,val
Su comandante en su primer y exitoso viaje fue el capitán de navío Otto Kähler. En sus dos viajes apresó o hundió 148.640 TRB y en ese concepto fue el crucero auxiliar alemán con más éxito en la Segunda Guerra Mundial. Su misión fue atacar el tráfico marítimo en el sur del Atlántico y la conexión entre buques militares británicos.,spa,val
"1846: Varias escuelas clandestinas han surgido en los pueblos Fargebelle, Luzet, Chaudon y Briges. Son escuelas mixtas y la moral de entonces les asesta un golpe grave. Orden del alcalde para el control y la represión, pero los de Briges y Luzet permanecen hasta hoy.",spa,val
第二・第三・第四小学校が第一小学校から分離独立して開校したのに対し、第五小学校は1873年（明治6年）11月、薬師寺を校舎として創立した田原学校を起源とする。田原学校は1876年（明治9年）5月に垣鼻学校へ改称した。垣鼻学校は1882年（明治15年）9月に大津学校、東岸江学校、矢川学校を統合して分校とし、常盤学校に改称した。1884年（明治17年）7月、東岸江分校と矢川分校はそれぞれ独立した。,jpn,val
凤凰网转载2012年5月15日羊城晚报：2012年5月10日公映的《赛德克·巴莱》曾被业内寄予厚望，但该片上映长两天，影院因观众太少而大幅下调其上映场次。羊城晚报记者通过影院了解到，昨日《赛德克·巴莱》在广州一共只安排了81场的放映，而《复仇者联盟》则有595场。造成这一局面的原因并非院线不愿意排片，影院工作人员表示：“ 在《赛德克·巴莱》上映的前两天时间里，影院安排了大量排片，并且把黄金时间也留了出来，但观众并末受此影响，甚至出现过没有观众的情况，因此不得不减少排片场次。”由于《赛德克·巴莱》在内地影片审查时间仓促，加之片方并无资金进行大规模宣传，导致多数观众不知道这部电影到底讲的什么，不少观众误以为这是一部讲述抗日战争的主旋律电影。,zho,val
"Ce genre a été nommé Magnolia par le frère Charles Plumier (1646-1704), en l'honneur de Pierre Magnol (1638-1715), médecin et botaniste français, qui fut directeur du jardin botanique de Montpellier. Une autre hypothèse veut que ce soit Carl von Linné qui ait créé le mot Magnolia, également en l'honneur de Pierre Magnol et de son concept de famille, utilisé dans la classification botanique.",fra,val
"当初はハイエンドのPowerPC 604の後継として、""Mach5""の名で知られる、インラインキャッシュを搭載したPowerPC604evが開発されており、PowerPC 750/740は、互換機メーカー向けの安価なマイクロプロセッサとして供給されていた。PowerPC750の性能がMach5を上回ることが明らかになったため、アップルコンピュータ自身も採用し、その際に新たにPowerPC G3と命名される。ほぼ同時期にアップルは互換機戦略を撤回している。",jpn,val
"포르투갈어는 또한 최소 3천만명의 학생들이 공부하는, 세계에서 4번째로 가장 많이 배우는 언어이기도하다. 우루과이 와 아르헨티나 에서는 필수 외국어로써 가르치며, 베네수엘라, 잠비아, 콩고, 세네갈, 나미비아, 스와질랜드, 코트디부아르, 남아프리카 공화국 에서도 비슷한 법률을 고려 중이다.",kor,val
"태종 무열왕에 대한 당대 신라인들의 평가는 매우 높았다. 《삼국사기》 · 《삼국유사》에는 신라에서 무열왕에게 당과 같은 '태종(太宗)'이라는 묘호를 올린 것은 신라 역사상 최초이자 유일한 사례였으며, 이에 대해 당에서 ""무례하며 건방진 것""이라며 고칠 것을 요구하자 신라의 신문왕(神文王)은 당 태종이 위징 · 이순풍 등을 얻어 천하를 평정하는 대업을 이룬 것처럼 무열왕도 김유신이라는 성신(聖臣)을 얻어서 삼한을 통일하는 대업을 이루었다며 완곡하게 거절하였다. 훗날 조선(朝鮮)의 성리학자 김종직(金宗直)은 《동국여지승람》에 기록된 고려(高麗)의 태조(太祖) 이래 역대 군주들의 묘호를 시호로 대체하고자 하는 성종(成宗)에게 태종 무열왕의 선례를 들며 굳이 기록된 묘호를 뺄 필요는 없음을 주장하였다.",kor,val
"While initially elected at the 1997 and 2002 elections as a member of the Labor Party, he moved to the Greens in early 2003. He ultimately resigned from the Greens on 8 February 2006 and ran in the 2006 election as an independent and won. His chances of retaining his seat in 2006 had been essentially written off by most commentators after his decision to become an Independent MP, but he won a narrow victory after a very low Liberal primary vote and an endorsement from popular Independent MP Nick Xenophon. He narrowly lost at the 2010 election despite an improved vote, due to finishing third after all non-major party preferences had been distributed.",eng,val
"The eventual results of ""Kennedy,"" which were progressively rolled out from June 2011 until January 2013, were described by The Verge technology publication as focused upon ""refinement, white space, cleanliness, elasticity, usefulness, and most of all simplicity."" The final products were aligned with Page's aim for a consistent suite of products that can ""move fast,"" and ""Kennedy"" was called a ""design revolution"" by Duarte. Page's ""UXA"" (user/graphics interface) design team then emerged from the ""Kennedy"" project, tasked with ""designing and developing a true UI framework that transforms Google's application software into a beautiful, mature, accessible and consistent platform for its users."" Unspoken of in public, the small UXA unit was designed to ensure that ""Kennedy"" became an ""institution.""",eng,val
"Дьяконов М. А., Кивлицкий Е. А.,Русская Правда, памятник древнерусского права // Энциклопедический словарь Брокгауза и Ефрона（ブロックハウス・エフロン百科事典）— СПб., 1890—1907.",jpn,val
"Rio es una sarcástica chica de lengua picante. Rionetta tiene la forma de un muñeco viviente, y desea el premio en efectivo por ganar el Proyecto de Keek para pagar la deuda de su padre con la mafia. Ella es miembro del Equipo Clantail y su habilidad le permite manipular muñecos, incluyendo cualquier cosa con forma humanoide, como un juguete o un cadáver. Ella se alió con Melville y usó el cadáver de Yumenoshima Genopsycho para tratar de matar a @NyanNyan. Ella es la novena Chica Mágica en morir, siendo asesinada por Melville tras revelarse contra ella al ser incapaz de traicionar al Equipo Clantail.",spa,val
澀谷PARCO劇場、Club Croisee、CINESAISON澀谷、Studio PARCO等音樂展演空間、劇場、電影院林立，常舉行電影祭與音樂祭。也有許多上映各種個性作品的電影院。像是舉辦篠山紀信寫真展等多項企劃展的PARCO MUSEUM（2007年閉館）、新資訊發送基地的PARCO FACTORY、LOGOS GALLERY等常舉辦具有高度社會性的藝術展覽。「TOKYO FM澀谷西班牙坂工作室」等眾多廣播公司的衛星工作室也聚集於此。東急計畫在東急文化會館舊址建設都內最大規模的音樂劇劇場。,zho,val
"The third disc continues with more early examples of early reggae, stretching into the early 1970s. Freddie Notes & the Rudies sing a version of Bobby Loom's hit, ""Montego Bay"". Also featured is Greyhound's version of ""Black and White"", originally composed by David Arkin and Earl Robinson, which later supplied a major hit for Three Dog Night. Several pre-fame songs recorded Bob Marley and Peter Tosh with the Wailers are included on disc 3, which were produced by Lee ""Scratch"" Perry. Tosh sings the lead vocal on ""400 Years"" and Marley on ""Duppy Conqueror"", ""Small Axe"", ""African Herbsman"".",eng,val
"그리고 그는 그롬마쉬 ""그롬"" 헬스크림이 이끄는 전쟁노래 부족을 자신의 소속으로 만들어, 칼림도어 대륙을 정복하려고 하였다. 하지만 그롬이 스랄, 캐린, 제이나 덕분에 흑마법의 강령에서 풀리고, 결국 만노로스는 그롬과 대전쟁을 한다. 그는 그롬과 같이 한 판 승부를 벌이다가, 그롬의 일격에 그롬과 같이 죽게 된다. 그의 죽음으로 호드는 완전히 해방되어 고귀한 전통과 건강한 사회를 되찾는 데 성공하고, 성격과 목적도 넬쥴과 굴단 이전으로 180도 바뀌게 된다. 그롬마쉬 요새의 외부에는 만노로스의 갑옷과 해골이 불타는 군단에 대한 저항정신의 본보기로 전시되어 있으며 가로쉬의 오른쪽 어깨갑옷에는 그의 뿔이 박혀있다.",kor,val
"Yuna es una chica universitaria y la gemela idéntica menor de Mina, juntas forman a las Peaky Angels. Es una chica que actúa y luce idéntica a su hermana, ellas están siempre juntas. Es egocéntrica, parlanchina y busca llamar la atención al igual que su hermana Mina. Al transformarse es una pequeña ángel de una sola ala, aunque aún así puede volar con normalidad. Tiene la habilidad de transformarse en cualquier ser viviente, ya sea una persona o un animal al igual que su hermana no era muy fuerte pero puede trabajar muy bien en equipo. Ella es la quinta Chica Mágica en morir al ser asesinada por Weiss Winterprison.",spa,val
"12월 7일에는 챔피언스 리그 비야레알 원정경기에서 함식은 또다시 2-0으로 달아나는 쐐기골을 터뜨려 나폴리의 챔피언스 리그 16강 진출을 확정지었다. 함식은 2011-12시즌 전반기에만 5골과 5어시스트를 기록하였다. 3월에 그는 다시 나폴리와 계약을 1년 연장하였고 계약연장 발표가 된 날 그는 칼리아리전에서 믿을 수 없는 각도의 슛으로 팀의 6-3 대승을 이끌었다. 2011-12시즌에 함식은 나폴리에서 9골 9어시스트를 기록하였고, 챔피언스 리그와 컵대회 포함 총합 12골 11어시스트를 기록하였다.",kor,val
これを聞いた頼信は、野久はすなわち箭弓（矢弓）の意で、武門の守護神であると、大いに奮い立ち、神前に怨敵退散の願書、太刀一振、駿馬一頭を奉納し、ついに忠常を撃退することができた。一説には、白狐に乗った神が弓矢を授けたと伝える。この神恩に報いるため、社殿を再建した。以来、野久稲荷は、箭弓稲荷と号せられるようになった。,jpn,val
이에 근거하여 헤딘 엘리스( Hadyn Ellis)와 앤디 영(Andy Young)는 1990년에 영국 정신과학저널(British Journal of Psychiatry)에 한가지 가설을 발표하였는데 그들에 따르면 카그라스 증후군 환자들은 의식적인 안면 인식능력은 완전하나 익숙한 얼굴들에 대한 감정적인 반응을 주관하는 감각신경 회로가 손상되었고 이로인해 환자들은 개개인의 얼굴은 인식하나 인지된 안면들이 불러일으키는 감각적인 경험은 제대로 유발되지 않을 수 있다는것이다.,kor,val
"Síntoma que se observa en los panales de cría de las abejas melíferas, cuando la postura de la reina no es homogénea. Es común a varias enfermedades de las abejas y la falta de continuidad se produce porque las larvas van muriendo y las abejas nodrizas limpiadoras retiran de las celdas los cuerpos, quedando vacías o bien observándose larvas desarrolladas intercaladas con huevos, presentando en el panal un mosaico de edades llamado comúnmente cría salteada.",spa,val
苏联1928年－1934年间农业集体化过程中，谷物的总产量下降7.8%，而同期的国家收购量却增加150%，这直接导致波及乌克兰、北高加索、伏尔加地区、哈萨克斯坦、西伯利亚等地的严重的饥荒。在此次饥荒中死亡的人数大约在600万－1000万之间，其中以乌克兰大饥荒最为惨重（饿死250万－500万人）。为了控制农民向人满为患的城市转移，政府恢复沙皇时代的内部护照制度，宣布农民不经许可滞留城镇为非法行为。在此期间国内数以万计的农民暴动此起彼伏，苏联当局不得不使用正规军以剿匪的名义镇压反抗农民。,zho,val
後に、合成樹脂が発達し、外殻全てを一体の透明素材で作る事が可能となった。その様な外殻を持ったモデルは、「骸骨・骨格」と看做せる部分が存在しないため「トランスルーセント（英語: translucent：光透過）」と呼ばれ、厳密にはスケルトン構造とは区別される。しかし、日本では元来のスケルトン構造の由来と意味を日本語の「透ける」との混同で誤認した者が多く、トランスルーセント筐体もスケルトンと誤称する例が定着してしまっている。,jpn,val
"In Oculus Enoch et Eliae, besides describing one of his inventions, an eyepiece for a Keplerian telescope, which left the image reverted, it also contained a long section on binocular telescopes, which greatly influenced other telescope-makers and opticians in the next century. His section on binocular telescopes is not illustrated, but the methods he describes became the standard construction techniques for many years.",eng,val
"El sargento de las tropas de tierra del CDF, a las órdenes de Magnum. Es un robot humanoide con una armadura marrón camuflaje y dos característicos trazos rojos en las mejillas, experto en armas de fuego. Se encarga de operaciones varias, como atrapar a Jack Acero, o dirigir a las tropas en campo abierto.",spa,val
"Le 15 novembre 1979 , un comité de jumelage fut créé, il se prononça pour le choix de la ville de Hamm (Sieg) (Rhénanie-Palatinat) en mars 1980. Le jumelage a été le théâtre de fêtes grandioses avec une participation exemplaire de la population. Pour promouvoir l'amitié entre ces deux villes, les premières flammes philatéliques du village ont été réalisées en 1984 et 1991, ainsi qu'un cachet à date pour le dixième anniversaire en 1992.",fra,val
アメリカ合衆国の対メキシコ貿易額の47%、メキシコの対米貿易額の36%がラレド港を出入り口としている。ラレドの経済と生活様式は商業と産業用倉庫業、輸入業および輸出業を中心に回っている。国際貿易の主要な担い手として北アメリカ自由貿易協定の成立で恩恵を受けた。市内のラレド国際空港からはヒューストン、ダラス、およびラスベガスに直行便が飛んでいる。ラレド港にはリオ・グランデ川を渡ってメキシコのタマウリパス州やヌエボ・レオン州に入る5つの国際橋がある。,jpn,val
"한때, 그의 죽음과 관련하여 당시 일본에 체류중이던 방정환이 헌병대에 체포되어 취조를 받고 풀려나기도 했다. 도쿄에 와서 스테이션 호텔에 묵고 있던 중 민원식이 자객에 의해 살해된 사건에 천도교 청년회가 말려 든 것이다. 민원식 살해 사건으로 천도교 청년회 도쿄 지회의 방정환, 박달성 외 임원들이 이 사건에 관련된 것이 아닌가 하고 연행, 구금되어 20 여일의 취조를 받게 된다.",kor,val
1961年4月17日，肯尼迪命令这些先前被训练的抵抗者开始入侵古巴。在这次被称为“猪湾事件”的入侵古巴行动中，在中央情报局的支援下，1500名来自美国训练营的古巴反动军“2506突击旅”，带着推翻菲德尔·卡斯特罗的梦想，回到了那片土地。然而，肯尼迪在下命令的时候，要求“2506突击旅”在没有美军的空军支援情况下对古巴进行袭击。1961年4月19日，古巴政府就已经逮捕或者击毙了这群反动者，肯尼迪也被迫要去为释放被俘的1189名生还者而进行谈判。,zho,val
"Charlie, al ser atacado por un gigante robot, queda inconsciente por un largo rato. Una vez que despierta, él se entera de que los Maxes, van tras la búsqueda de los chicos, por lo que él, les pide que huyan hacia Ciudad Cristal. Antes de partir, Charlie entrega una cerradura (pieza clave en la familia Eon) a Marty.",spa,val
"En Caldas están establecidas varias emisoras en AM y FM, tanto de cobertura regional como nacional, de las cuales la mayoría son manejadas por Caracol Radio o RCN Radio, aunque hay otras emisoras independientes de gran sintonía; igualmente los municipios cuentan con sus propias emisoras locales. En el departamento, especialmente en Manizales y sus municipios aledaños circulan los periódicos La Patria, Q'hubo y Nuevo Estadio, También circulan los periódicos El Tiempo y el El Espectador ambos de tiraje nacional.[cita requerida]",spa,val
"Britney Allen (Hayden Panettiere) vive una vida de ensueño: Es popular en una escuela prestigiada, capitana del equipo de porristas ""Los Piratas de Pacific Vista"", su novio Brad (Jake McDorman) es el quarterback estrella y chico más cotizado del instituto y tiene un grupo elite de mejores amigas porristas. Su némesis es Winnie Harper, quien forma parte de ese grupo de amigas. Pero la vida de Britney cambia dramáticamente cuando su padre pierde el trabajo y la familia tiene que mudarse a una ciudad privada de lujos y la vida que Britney llevaba: Creenshaw Heights.",spa,val
カニシカはインドの更に東へと進み、パータリプトラやネパールのカトマンズの近辺にまで勢力を拡大した。また、カニシカの発行したコインはベンガル地方からも発見されているが、これを征服の痕跡と見なせるかどうかは定かではない。ともかくも、こうしたインド方面での勢力拡大にあわせ、ガンジス川上流の都市マトゥラーが副都と言える政治的位置づけを得た。,jpn,val
"본 작품의 여주인공. 마커(일본식 명은 발음이 비슷한, '마아카')가의 장녀. 덜렁대는 성격에 부끄럼도 잘 타는 평범한 여고생. 하지만 사실 그녀는 인간이 아닌, 흡혈귀. 그렇지만, 일반적인 흡혈귀와 달리, 밤눈이 어둡고 대낮에도 아무꺼리낌없이 돌아다녀도 아무 이상이 없다. 또한 '기억 조작'이라든지, 박쥐를 부리는 능력도 가지지 않고 있다. 심지어 그녀는 피가 반응하는 충동을 느끼면, 피를 빠는 게 아닌, 오히려 자신의 피가 늘어나버리는, '증혈귀(增血鬼)'라고 한다. 이 때, 늘어난 피를 다른 사람에게 주입하지 않으면, 과다량의 코피를 뿜게 된다.",kor,val
"Benjamín Carlos Núñez del Castillo y Durel, IV conde del Castillo, VI Marquesado de San Felipe y Santiago. Perdió sus derechos judicialmente, a favor de:",spa,val
2006年3月10日、OLCと京成電鉄は業務提携及び資本提携の強化を発表。また同関係を強固なものにするため、OLCは6日までに京成電鉄の普通株式を約1千万株（発行済み普通株式の約3.4%）取得したと発表した。これは、株式を持ち合うことにより上記のプリヴェなどによる企業から京成を経由してのOLCへの経営支配力を弱めることが目的とされている。,jpn,val
이후 주시경에게서 배운 필적이 문제되어 한때 일경의 감시를 받기도 했다. 유학시절 신민회 집회에서 박마리아를 만나 1931년 약혼했다가 박마리아의 귀국으로 약혼이 취소되었다. 박마리아는 이화여자대학교에 교수로 재직 중이었고 1934년 (주: 신한민보 1934.08.23 ) 이기붕이 귀국하면서 다시 재회하여 1934.12.15(토) 결혼하였다.(주: 조선 중앙일보 소화9년11.29).결혼 당시 별다른 직업이 없었던 일로 장모의 반대가 심하였으나 아내 박마리아를 통해 어렵게 결혼 승락을 얻어냈다.,kor,val
"Hearst and her dogs have participated in dog shows, and on February 16, 2015, her Shih Tzu, Rocket, won the ""Toy"" category at the Westminster Kennel Club Dog Show at Madison Square Garden. At the 2017 show, Hearst's French bulldog, Tuggy, won best of breed, and Rubi won best of opposite sex.",eng,val
"Pueden funcionar como complemento directo unidades de carácter nominal: sustantivos, pronombres en caso acusativo, sintagmas nominales, oraciones subordinadas sustantivas y estructuras coordinadas cuyos miembros sean alguna de las unidades anteriores.",spa,val
"Kafru Bavakeh (Persian: كفروباوكه‎, also Romanized as Kafrū Bāvakeh; also known as Kafrū Bābākīyeh-e Şayyādī) is a village in Posht Tang Rural District, in the Central District of Sarpol-e Zahab County, Kermanshah Province, Iran. At the 2006 census, its population was 119, in 21 families.",eng,val
