text,language,split
"C’est en 1920 que les premiers transports automobiles apparaissent à Roissy. L’exploitation de ces transports a longtemps été assurée par des familles du village. Privée de moyens efficaces pour la livraison des marchandises, l’économie du village entre dans une lente récession et connaît un appauvrissement inquiétant. En 1950 une seule ligne de bus relie le village à Paris. Dans les années 1960, le paysage de la plaine de France autour de Roissy va changer de visage rapidement. L'autoroute du Nord, Paris - Lille est tracée et réalisée, mais aucune bretelle directe de raccordement.",fra,train
"Rančířov (en allemand : Ranzern) est une commune est une commune du district de Jihlava, dans la région de Vysočina, en République tchèque. Sa population s'élevait à 405 habitants en 2017.",fra,train
"Henri Houmaire, Roissy-en-France 1000-1800 : Répertoire chronologique de l'histoire du village : Documents et archives. Premier tome 1700-1800, Roissy-en-France, Mairie de Roissy-en-France, 2012, 116 p.",fra,train
"Ibtihaj Muhammad (born 1985, class of 2003), sabre fencer and member of the United States fencing team, best known for being the first Muslim woman to wear a hijab to compete for the U.S. team at the 2016 Summer Olympics.",eng,train
"¿Qué Pides Tú? es el nombre del álbum debut de estudio del cantautor español Álex Ubago. Fue lanzado al mercado por el sello discográfico WEA Latina el 23 de septiembre de 2001 en España. Fue producido por Jesús Gómez. El 1 de abril de 2003 se lanzó una edición especial con DVD, que incluía tres temas interpretados en acústico y cinco videoclips. Ese mismo año se lanzó una segunda edición especial en forma de CD libro titulado 21 meses, 1 semana y 2 días que incluía el disco original y un segundo CD con cinco temas extra y seis videoclips.",spa,train
"Por el contrario, la prevención de los matrimonios arreglados le puede hacer daño a muchas personas que quieren casarse y pueden beneficiarse de la participación de los padres en la búsqueda y selección de un compañero. Por ejemplo, Willoughby sugiere[110]​ que los matrimonios arreglados funcionan porque eliminan la ansiedad en proceso de encontrar el Sr. y la Sra Derecho. Los padres, familiares y amigos proporcionan una perspectiva independiente cuando participan en el aprendizaje y la evaluación de la otra persona, la historia pasada, la conducta, así como la compatibilidad mutua de la pareja. Willoughby sugiere, además, que los padres y la familia proporcionan más de la entrada en el proceso de investigación y selección; a menudo, proporcionan apoyo financiero para la boda, la vivienda, el apoyo emocional y otros recursos valiosos para la pareja, ya que navegar más allá de la boda en la vida matrimonial, y ayudan a criar a sus hijos.",spa,train
"Rio es una sarcástica chica de lengua picante. Rionetta tiene la forma de un muñeco viviente, y desea el premio en efectivo por ganar el Proyecto de Keek para pagar la deuda de su padre con la mafia. Ella es miembro del Equipo Clantail y su habilidad le permite manipular muñecos, incluyendo cualquier cosa con forma humanoide, como un juguete o un cadáver. Ella se alió con Melville y usó el cadáver de Yumenoshima Genopsycho para tratar de matar a @NyanNyan. Ella es la novena Chica Mágica en morir, siendo asesinada por Melville tras revelarse contra ella al ser incapaz de traicionar al Equipo Clantail.",spa,val
"La historia Selección de baloncesto de Yugoslavia, con el trasfondo histórico de la ruptura de la República Federal Socialista de Yugoslavia en los 90 y la amistad de hermanos desarrollada por los yugoslavos Vlade Divac (de Serbia) y Dražen Petrović (de Croacia) ambos estrellas consagradas en su país se puede ver en el documental: Una vez hermanos.",spa,train
"Lors de la saison suivante, la finale oppose le RC Toulon, qui vient de remporter la Coupe d'Europe face à Clermont, au Castres olympique. Les Castrais s'imposent sur le score de 19 à 14. Les clubs de Toulon et Castres constituent également l'affiche de la finale de l'édition 2014, les Toulonnais réalisant le doublé championnat de France-Coupe d'Europe en s'imposant sur le score de 18 à 10. Depuis les années 2010, on note un retour au premier plan de Toulon qui dispute trois finales d'affilée 2012-2013-2014. Durant cette période, le champion de France change tous les ans : Toulouse en 2012, Castres en 2013, Toulon en 2014, le Stade Français en 2015. En 2015 le Stade Français fait sensation en éliminant en demi-finale le triple champion d'Europe en titre Toulon et son dauphin l'ASM Clermont en finale. C'est le 14e titres de champion pour Paris mais une 11e désillusion pour Clermont en finale du championnat qui perd cette année ses deux finales (Coupe d'Europe face au RCT, Top14 face à Paris).",fra,train
"Esta obra contiene una traducción parcial derivada de Manfredo IV di Saluzzo de Wikipedia en italiano, concretamente de esta versión, publicada por sus editores bajo la Licencia de documentación libre de GNU y la Licencia Creative Commons Atribución-CompartirIgual 3.0 Unported.",spa,train
农业集体化政策引起很多农民的不满，他们在入社前屠杀和出售牲畜，到了1933年，苏联的牲畜总量将近损失50%。部分农民在绝望中毁坏工具、焚烧谷物，还时常参与纵火、暗杀等破坏活动。全盘集体化也没有给农业生产效率带来明显提高，1932年－1934年之间，苏联出现严重的饥荒，农业总产值下降23％。而且在1936年－1940年集体化完成后，农业总产值也只是维持在1924年－1928年的水平。,zho,val
"1839: Año de la sequía, el río apenas lleva agua, los molinos para moler el trigo no pueden funcionar. Conforme a la Ley del 20 de septiembre de 1790, los alcaldes deben conducir el agua hacia un destino de utilidad pública.",spa,train
"La finale du championnat 1948-1949 présente la particularité d'avoir été disputée deux fois, le premier match s'étant terminé sur une égalité 3 partout , finalement c'est le Castres olympique qui remporte le titre aux dépens du Stade montois.",fra,test
"In 2016, a partnership with the North Valley Community Foundation, and matching small community donations, has helped support investigative journalism in Butte County, California.",eng,val
"La sección 10 del artículo 58 hizo de la ""propaganda y agitación contra la Unión Soviética"" una ofensa enjuiciable, mientras que la sección 12 permitió que los espectadores fueran perseguidos por no reportar casos de la sección 10. En efecto, el artículo 58 era carta blanca para que la policía secreta arrestara y encarcelara a cualquier sospechoso, haciendo de ella un arma política. Una persona podría ser incriminada: Si esta última organizaba un incidente ""anti-soviético"" con la presencia de la persona y luego probar a la persona para ello. Si la persona es declarada inocente, no haber informado del incidente también los haría pasar por prisión.",spa,train
"En 1999, Robert signe au Paris Saint-Germain. Il connait le meilleur avec ses premières sélections en équipe de France, récompense d'un début de saison tonitruant sous les couleurs du club parisien, mais également le pire en écopant de trois cartons rouges en une seule saison, ce qui le prive probablement d'une place chez les Bleus lors de l'Euro 2000.",fra,train
米哈伊尔·谢尔盖耶维奇·戈尔巴乔夫（俄语：Михаил Сергеевич Горбачёв，羅馬化：Mihail Sergeyevich Gorbachov 听，1931年3月2日－），前苏联政治家，诺贝尔和平奖获得者。1985年上台，出任苏联共产党中央委员会总书记，成为苏联最高领导人。1990至1991年间出任唯一一任的苏联总统，他也是唯一一位在十月革命后出生及唯一一位於二十世紀三十年代出生的的苏联领导人。,zho,val
"Según el censo de 2010,[4]​ había 19 personas residiendo en el municipio de Germania. La densidad de población era de 0,2 hab./km². De los 19 habitantes, el municipio de Germania estaba compuesto por el 100 % blancos. Del total de la población el 0 % eran hispanos o latinos de cualquier raza.[5]​",spa,train
"En Montecarlo los Fiat abandonaron, el Lancia Stratos de Sandro Munari venció consiguiendo así su tercer victoria consecutiva en la prueba monegasca. Segundo fue Jean-Claude Andruet y tercero el español Antonio Zanini con un Seat 124. En Suecia fiasco para Fiat, Markku Alén volcó tras quedarse sin luces. La prueba sería para el Saab de Stig Blomqvist, acompañado en el podio por los Opel. El cuarto puesto de Simo Lampinen situaba a Fiat líder la clasficación. En Portugal, los Fiat no fallaron, y la prueba fue un duelo entre el vencedor Markku Alén y Ari Vatanen hasta que este se salió. En el duro Rally Safari, Fiat decidió mandar solo al Stratos que finalizó tercero. Solo terminaron doce coches. Fiat se situó empate a puntos con Ford, la cual al verse con opciones decidió mandar a Nueva Zelanda a Ari Vatanen, en contra de los planes iniciales.[1]​ En el Rally de Nueva Zelanda, una dura prueba de seis días y 74 tramos,[2]​ algunos con más de cien kilómetros, el finlandés realizó una carrera memorable: se salió en dos ocasiones perdiendo 32 minutos, consiguió remontar hasta la segunda plaza a tan solo 1'34' de Bachelli. Vatanen incluso llegó a superar a los tres Fiat en algún tramo, que salían antes que él. En Rally Acrópolis los Fiat rompieron los palieres, excepto Lampinen que llevaba el modelo viejo y resistió. Doblete para Ford con Waldegard y Roger Clark en el podio. En el Rally de Finlandia, Markku Alén que iba líder con su Fiat 131, rompió el motor. En el podio de nuevo los Ford tuvieron a dos pilotos, esta vez a Kyosti Hamalainen de primero y a Waldegard de tercero. El finlandés salonen que había fichado por Fiat, consiguió una segunda plaza que mantuvo a la marca con 94 puntos cerca del líder, Ford con 100. Para la prueba de Canadá, Fiat mandó a cinco pilotos entre el que se encontraba Walter Rohrl y Ford envió a Ari Vatanen y a Roger Clark. Vatanen se mantuvo líder casi toda la prueba hasta que a falta de cuatro tramos, rompió el encendido dando la victoria a Salonen, y el compañero de este Lampinen, arrebató la segunda plaza a Roger Clark.[1]​ En el Rally de San Remo, Munari rompió el motor y su compañero Carello se salió por culpa de la lluvia, cuando lideraba la prueba. Andruet, Verini y Tony coparon el podio con Waldegard en quinta posición. Fiat recuperó el liderato y en Córcega dictó sentencia. Para el Rally de Córcega, Ford solo envió a Jean Pierre Nicolas y a Russel Brookes que no tení experiencia en asfalto, esto sumado a la falta de asistencias provocaron que ambos pilotos se retiraran de la prueba. Munari por su parte volvió a salirse y Fiat y Lancia se alternaron en la prueba, donde Fiat se proclamaría campeona del mundo. En el Rally RAC, Ford volvió a dominar la prueba, con victoria para Bjorn Waldegard.[1]​",spa,val
"En 1820, une sucrerie fut installée dans l'aile droite subsistante du château, ancienne orangerie, qui fut finalement détruite en 1835. L'aile gauche, l'écurie du château, fut transformée en logement, et servit d'habitation jusqu'en 1930.",fra,train
"El barrio sólo posee estaciones de las líneas 1 y 2 de metro, situadas en su límite sur y norte, respectivamente. Las estaciones que dan servicio al barrio son Antón Martín y Atocha, en la línea 1, y Sevilla y Banco de España, en la 2.",spa,train
"In 2012, the News & Review received a grant from the Sierra Health Foundation to help fund stories throughout California about the state's low rates of participation in CalFresh, colloquially known as food stamps.",eng,train
次輪對決鹽湖城爵士隊，2017年5月8日，勇士在客場以121：95擊敗爵士，以4：0淘汰對手晉級西區決賽。Green在本場比賽中上場35分鐘，11投5中，得到17分10籃板11助攻。這是他生涯季後賽的第3次大三元，追平了湯姆·古拉（Tom Gola）保持的勇士隊史球員季後賽生涯大三元數紀錄。,zho,train
"Lack of Oversight, 2001: When Jack Nickerson Jr. was killed after a gas tank exploded, this story revealed that government agents' negligence was a major factor in his death",eng,train
The 2005 Qatar motorcycle Grand Prix was the fourteenth round of the 2005 MotoGP Championship. It took place on the weekend of 29 September-1 October 2005 at the Losail International Circuit.,eng,train
"This arrondissement is the least geographically extended but the most populated of the department, with 10 cantons, 43 towns representing 343,583 inhabitants.",eng,train
1950年10月25日抗美援朝后，英国、美国、法国均成为中国在战场上直接作战的敌对国家。1950年12月3日，美国商务部宣布：从1950年12月3日东部标准时间12时零1分开始，所有输往中国大陆、香港、澳门的物资，实施全面的许可证制度，“凡是一个士兵可以利用的东西都不许”运往中国，包括纺织品和废橡胶，从而对中国实行了实际上的全面禁运。1950年12月16日，美国政府宣布“将中国共产党在美国管辖内的一切资产置于管制之下”（造成实际损失4200余万美元），禁止美国船只前往中国大陆港口。1950年12月28日，中国政务院发布《关于管制美国在华企业财产冻结美国在华存款的命令》，但仍命令继续美资企业继续生产经营。,zho,train
"En Caldas están disponibles prácticamente todos los servicios posibles de telecomunicación o medios de comunicación, desde teléfonos públicos, pasando por redes de telefonía móvil, redes inalámbricas de banda ancha, centros de navegación o cibercafés, comunicación IP, etc. Las principales empresas en este sector es UNE; también están presentes TELMEX y Telecom (de Telefónica), principalmente en Manizales.[cita requerida]",spa,val
"To convert the backlink data gathered by BackRub's web crawler into a measure of importance for a given web page, Brin and Page developed the PageRank algorithm, and realized that it could be used to build a search engine far superior to existing ones. The new algorithm relied on a new kind of technology that analyzed the relevance of the backlinks that connected one Web page to another.",eng,train
"Carvajal appeared in 45 matches in his first season and scored twice, in the league against Rayo Vallecano and CA Osasuna. He added 120 minutes in the Champions League final, a 4–1 triumph over Atlético Madrid.",eng,train
"Le nombre de clubs participants augmente régulièrement, passant de 95 en 1942-43 à 154 en 1945-46. Après la guerre, le nombre de clubs de l'élite est réduit à 64 clubs pour la saison 1946-47 et varie par la suite entre 40 et 80 jusqu'à la saison 1991-92.",fra,train
"En application du schéma départemental de coopération intercommunale, elle fusionne le 1er janvier 2017 avec la communauté de communes Bourbre-Tisserands, la communauté de communes de la Vallée de l'Hien et la communauté de communes Les Vallons du Guiers pour créer la Communauté de communes Les Vals du Dauphiné.",fra,train
"Se rebelaron el 13 de noviembre pero por falta de coordinación entre los que dirigen la asonada y por la defección de varios de los conjurados que los traicionaron, tuvieron huir hacia las bases militares de Zacapa y Puerto Barrios, donde creyeron que sus compañeros los ayudarían, pero fueron derrotados. Los principales líderes, teniente y especialista de inteligencia Marco Antonio Yon Sosa y el subteniente y ranger Luis Augusto Turcios Lima se tuvieron que esconder y exilar de Guatemala.[2]​",spa,train
"Mais loin de calmer les esprits, la contestation grandit et devint nationale, les médias se répartissant entre « pro » et « anti », souvent selon leur appartenance politique. Le plus grand reproche fait à l'État était le manque de transparence et l'absence d'information. Ainsi au début des années 1970, l'administration imposait des contraintes architecturales strictes au nom de la préservation du site et laissait se vendre des terrains à bâtir, pour refuser ensuite les permis de construire, alors que la construction de l'aéroport était déjà prévue depuis une dizaine d'années.",fra,train
改革開放後以改善國民經濟為要務，1982年军队总员额减至400余万。经过1985年裁军100万、1997年裁军50万、2003年裁军20万，军队总规模降至230万。2015年9月3日，中共中央总书记兼中央军委主席习近平宣布裁军30万人，至2017年前军队规模将降至200万人。2015年12月31日，成立陸軍領導機構、火箭軍、戰略支援部隊，第二炮兵更名為火箭軍。,zho,val
"Según el censo de 2010,[4]​ había 725 personas residiendo en Santa Clara. La densidad de población era de 115,62 hab./km². De los 725 habitantes, Santa Clara estaba compuesto por el 90.48% blancos, el 0.97% eran afroamericanos, el 0.69% eran amerindios, el 0.28% eran asiáticos, el 0.28% eran isleños del Pacífico, el 5.1% eran de otras razas y el 2.21% pertenecían a dos o más razas. Del total de la población el 18.76% eran hispanos o latinos de cualquier raza.[5]​",spa,train
很多人，特別是左翼威权主义者和俄羅斯民族主义者以及现代俄罗斯一些高层领导甚至一部分前苏联异议人士，认为戈尔巴乔夫是俄罗斯民族罪人和共产主义的叛徒。他们认为戈尔巴乔夫的过于草率、脱离实际的对内对外改革政策，以及他对西方特别是美国的近乎幼稚的过分信赖，戈尔巴乔夫虚荣心强，为了博取西方国家的赞美，而依照西方希望的去做，常常沉醉在西方的赞美中不能自拔，导致了苏共亡党，苏联亡国的严重后果，违背了他建设“民主的社会主义苏联”的初衷，也背叛了共产主义事业。使得俄罗斯沦为了原料附庸，并导致了苏联解体后俄罗斯经济大滑坡，通胀暴涨等问题。,zho,train
"Les compagnies théâtrales, surtout celles qui jouaient en province, n’avaient pas de plateau fixe et voyageaient de pays en pays en transportant leurs tréteaux, elles devaient savoir attirer le public et le convaincre d’assister aux représentations. Les canevas, par conséquent, permettaient à une compagnie théâtrale experte de mettre en scène des situations de l’actualité locale en quelques heures.",fra,val
"En la FA Cup 2016-17 el Sutton logró llegar a los octavos de final de dicha competición por primera vez en su historia, y enfrentará nada más y nada menos que al Arsenal.",spa,train
"Las actividades deportivas, se realizan exclusivamente en Manizales, por tener los escenarios deportivos más aptos del departamento; Caldas es sede de varios equipos en los diferentes torneos del país y cuna de importantes deportistas, ha participado en los Juegos Deportivos Nacionales desde sus inicios y ha sido sede en dos ocasiones, cuenta con un equipo en la primera división: Once Caldas, también con equipos semi-profesionales en ligas menores o campeonatos juveniles, tres equipos representan a Caldas y Manizales en tres torneos diferentes: en la Copa Profesional de Microfútbol el «Real Caldas FS» y en la Copa Profesional de Microfútbol Femenina el «Real Caldas» y el «Club Deportivo Lineal» —ahora sección de fútbol sala del «Once Caldas»—,[21]​ Un equipo caldense participa en la «Copa Invitacional FCB» del Baloncesto Profesional Colombiano fundado en el 2012, el Once Caldas de Manizales representa el departamento.",spa,train
"Varias organizaciones internacionales, como la UNICEF, han hecho campaña por leyes para prohibir los matrimonios arreglados en niños, así como los matrimonios arreglados forzados.[115]​ El literal b del artículo 16 de la Convención sobre la Eliminación de todas las Formas de Discriminación contra la Mujer (The Convention on the Elimination of All Forms of Discrimination Against Women, CEDAW) que cubren el matrimonio y la ley de las familias, prohíbe los matrimonios arreglados.[116]​[117]​",spa,train
1950年1月，在苏联和美国撤出在朝鲜半岛的驻军后，朝鲜人民民主主义共和国政府与苏联领导人密切协商，并使斯大林“同意朝鲜劳动党领导层对局势的分析和他们准备以军事方式实现国家统一的设想”。而中华人民共和国领导人毛泽东则认为此时打仗时机不好。5月13日，金日成和朴正愛等到達北京，說明斯大林已經同意。5月15日，毛澤東告訴金日成，同意統一朝鮮半岛。斯大林给金日成提供258辆T-34-85坦克，组建“亚洲除苏军外最强大的装甲力量”。6月25日朝鲜人民军越过三八线，迅速击溃准备不充分的大韩民国的武装力量韩国国军，占领韩国首都汉城。而美国主导的联合国军在随后参战，于9月份通过仁川登陆而击退南下的朝鲜人民军后，于10月7日越过三八线向平壤推进。毛泽东希望立即出兵援朝，并要求苏联提供空军支援，而斯大林担心与美国发生直接的军事冲突，也怀疑毛泽东出兵的诚意和效果，故一开始要求取消出动空军，后经协商重新确认，由于调度需要时间，将于志愿军入朝后的12月开始派遣苏联空军的精锐战斗机飞行员到朝鲜秘密支援，苏联飞行员被命令必须身着中国人民志愿军军服，而且空中行动范围被严格限制，只被允许在鸭绿江南岸的“米格走廊”一带上空作战。中国人民解放军空军前司令员王海在其自传《我的战斗生涯》中写道：“战争初期，中国人民志愿军空军还相当年轻、弱小，空战主要是苏联空军打的。” 1953年7月27日，参战双方，由南日大将为首席谈判代表的朝鲜人民军与中国人民志愿军的代表团，和由马克·克拉克上将为首席谈判代表的联合国军与韩国国军的代表团，最终在板门店签署《朝鲜停战协定》，结束战事。,zho,val
"Obreption and subreption (both from the Latin word repo/reptum (genitive), meaning to creep or crawl. The prefix, Ob- means ""towards, against, or, in the way of""; Sub- means ""under, or, close to"") are terms used in ancient Roman law and in the canon law applied by the Catholic church to species of fraud by which an ecclesiastical rescript is obtained.",eng,train
"On 28 June 2017, the European adventure continues for the Greek centre back, after Dinamo București announced his acquisition for the next two years for an undisclosed fee. The 27-year-old centre back is a personal choice of the Romanian team's coach, Cosmin Contra, who sees a remarkable addition for his club. Dinamo București ended in third place in the 2016-17 Romanian Championship, behind FC Viitorul Constanța and FC Steaua București, taking the Europa League ticket. On 16 October 2017, he scored a brace in a 3-0 home win game against SC Juventus București. On 11 December 2017, he scored the second goal sealing a 2-0 home win game against FC Voluntari.",eng,test
"Vers la fin de l'année consulaire 284 ou au début de 283 av. J.-C., une armée gauloise composée d'éléments sénons et peut-être boïens traverse les Apennins, probablement pour rejoindre ses alliés étrusques de Vulci et Volsinii. Les gaulois Sénons assiègent la ville d'Arretium, dans le nord-est de l'Étrurie, peut-être dans le but de provoquer une réaction des Romains et de les contraindre à envoyer une armée dans une région éloignée des cités de Vulci et Volsinii, sur le territoire d'une cité restée fidèle à Rome. Lucius Caecilius Metellus Denter prend le commandement de l'armée romaine pour stopper la progression de l'armée gauloise qui est peut-être menée par le Sénon Britomaris, ou le père de celui-ci, et lever le siège d'Arretium. Au courant des manœuvres des cités étrusques, il pourrait avoir tenté d'abord de négocier avec les Gaulois.",fra,train
"Clark's music in the 1970s was described as ""electro-psychedelic glam-rock"" and ""unique fusion of wild 60s-style experimentalism and proto-new wave synth-freakery."" His early influences included the 1960s psychedelic rock of The Mothers Of Invention, The Doors, The Electric Prunes, Jimi Hendrix, and especially the early adopters of analog synthesizers such as The United States of America, Lothar and the Hand People, and Silver Apples, while he was also attuned to the sounds of the proto punk rock scene, such as The Seeds, The Music Machine, The Velvet Underground, The MC5, and The Stooges.",eng,test
"La commune est sectorisée sur le collège François-Mauriac, rue de Paris à Louvres, situé à 4 kilomètres au nord-ouest et le lycée général Léonard-de-Vinci à Saint-Witz, situé à 12 kilomètres au nord, reliés au village respectivement par les lignes de bus scolaires R111 et R113.",fra,train
有德天铁路连接国家铁道网，规划中兰成铁路也将通过绵竹并设站。公路有省道105过境，无国道过境，经地震后重新评估、正在修建的绵茂公路是通往阿坝州的重点公路，也将是全省建设施工难度最大、平均造价最高的一条公路。高速公路：成都至绵阳高速公路复线从绵竹境内通过，共有3个出入口，并设停车区。规划的环成都经济区高速公路有绵竹联络线。,zho,train
"Since the days of the Revolution, a one-room stone schoolhouse had stood on a grassy area known as the Common, located close to the present intersection of South Orange Avenue and Academy Street in Maplewood. In 1814, this building blocked the construction of a new toll highway from Newark to Morristown. The 73 ""Proprietors and Associates"" of the school met on August 3 of that year and resolved to erect a new school building near the site of the old one, naming seven Trustees to thereafter oversee the education of local children. The resolution reflected ""the desire of the meeting that the said school should in the future have the name of Columbian School of South Orange.""",eng,train
"En septembre, 30 personnes par jour succombent à la maladie; le conseil municipal décrète la vaccination obligatoire. Des médecins vont de porte en porte pour vacciner mais le public refuse de les recevoir. Le conseil municipal hésite à prendre d'autres mesures. C'est alors que le propriétaire-éditeur de The Gazette, Richard White, et l'éditeur du Montreal Star, Hugh Graham, multiplient les provocations et attaquent les autorités municipales. Appuyés par les hommes d'affaires, White et Graham conduisent des délégations à l'hôtel de ville. Finalement Graham est nommé à la tête d'un comité d'isolement des malades et White devient le responsable d'un comité de vaccination.",fra,train
"加拿大國家電視塔由加拿大國家鐵路公司建造於1976年，目的是顯示加拿大強大的工業。最初只是被設計為傳送廣播電視信號的天線，305米高度處有用於傳送預告信號的微波接收器。而廣播天線位於塔的最頂端。電視塔內建有高447米的金屬階梯，有1,776級，是世界上最高的金屬階梯。這些階梯用於緊急用途。",zho,test
同年，馬國明憑《On Call 36小時》在MY AOD我的最愛頒獎典禮2012分别奪得「我的最愛電視男主角」、「十五大我的最愛電視角色」以及「我的最愛電視螢幕情侶」（與楊怡獲獎），成為該頒獎禮的大贏家，並首次當上「大馬視帝」。於《萬千星輝頒獎典禮2012》，更憑《On Call 36小時》的張一健獲得「我最喜愛的電視男角色」獎。及後，於《2012年度香港演藝人協會頒獎禮》獲得「電視傑出表現男演員」，成為「雙料視帝」。由此可見，馬國明不但得到觀眾的喜愛及認同，亦得到同行的幕前幕後所肯定。於「第二十三屆壹電視大獎」中，馬國明是連續第二年成功入圍「十大電視藝人」，此屆更首次登上三甲位置，獲得「第二位」，比前屆飛躍五個位置。,zho,train
"«iYiYi» es el sencillo debut del cantante australiano Cody Simpson. Es el sencillo principal de su álbum debut 4 U, y cuenta con la colaboración del rapero estadounidense Flo Rida y también el productor estadounidense DJ Frank E que no está acreditado como artista invitado. Los tres coescribieron la canción junto a Bei Maejor, Colby O'Donis, Jerome Armstrong, Michael White y Terrence Battle. Fue lanzado digitalmente en todo el mundo el 1 de junio de 2010.[1]​",spa,train
"Aberllefenni was the terminus of the narrow gauge Corris Railway, which carried slate from the quarries for transshipment at Machynlleth. Aberllefenni Station (now demolished) was used as the basis for Glennock Station on the fictional Skarloey Railway and can be seen illustrated in the book Four Little Engines.",eng,train
"隨後特朗普在2017年2月9日致函中国领导人习近平，表达对共同推动惠及两国的建设性中美关系的愿景及祝贺中国民众春节和元宵节快乐。 9日當晚與習近平通話後表示，美國將加強與中國之間的關係，並認同「一個中國」政策 (Honor America's long-standing ""One China"" policy)，同時雙方也互相邀請對方來自己國家會面。",zho,test
"La mayor parte de su obra está redactada en latín, como era la costumbre de esos años. Desde 1667, mantuvo una estrecha relación con la Royal Society de Londres, institución a la que poco antes de morir envió toda su labor científica, cartas y debates.",spa,test
"Analyse du capitalisme japonais (日本資本主義発達史講座, Nihon shihonshugi hattatsu shi kōza), ou littéralement « cours sur l'histoire du développement du capitalisme au Japon », et un livre publié par des historiens de l'école historique Kōza dont Moritarō Yamada, Eitaro Noro (en), Hattori Shisō (ja), Hani Gorō (ja), et Hirano Yoshitarō (ja).",fra,val
"Pero eso sí, no está solo. En esta larga travesía lo acompañan dos fieles amigos: Buttons, su perro, un robot muy parlanchín, siempre metido en problemas pero siempre fiel a Marty, y Ally, una chica de su edad.",spa,train
"It is separated from the ""mainland"" of Skye by a small sound called An Doirneil. It is not far from Claigan. The island doubles in size at low tide, and is really two islands connected by a thin isthmus. It is due south of Isay.",eng,train
"À Paris, Carlo Boso avec la compagnie « Mystère Bouffe », Luis Jaime-Cortez avec sa compagnie « Théâtre du Hibou », Attilio Maggiulli dans son théâtre « la Comédie italienne », évoluent dans la tradition de la commedia dell’arte. Hélène Bayard a adapté Le Roi cerf d'après Gozzi, et France Kadah-Theys a adapté ""Les Jumeaux de Naples"", d'après le moine comédien Adriani, et rédigé d'autres commedia dell'arte.",fra,train
在小说被改编成舞台剧的过程中，导演埃里克·罗斯（Eric Rose）认为小说围绕“为了获得父亲的爱而背叛了最好的朋友”这一主题情节展开，然后去寻找生命的救赎，和莎士比亚作品的题材有相似之处。整个故事中，阿米尔渴望得到父亲的爱；他的父亲虽然一直爱着他，但却更喜欢哈桑，甚至愿意为哈桑出钱做整形手术修复他的兔唇。,zho,train
"Se compone de los colores amarillo y verde, dispuestos verticalmente en partes iguales, de manera que la parte amarilla corresponde al asta de la bandera. Las medidas normales de la bandera son: largo total 1.50 y ancho 1.05. Su color amarillo (oro) simboliza, nobleza, magnanimidad, riqueza, poder, constancia y sabiduría, el verde esperanza, fertilidad y amor por el agro.[9]​",spa,train
"Les matchs se déroulent sur le terrain du premier club cité. En cas de match nul, les deux équipes sont départagées au nombre de coups de pied de coin obtenus, puis par tirage au sort à la pièce jetée.",fra,train
2017年6月28日下午，一輛行走S64線的亞歷山大丹尼士Enviro 500 MMC Facelift 12.8米巴士（8520，車牌號碼RG9091）沿機場路往九龍方向行駛至國泰城對開時懷疑收掣不及，撞向前方兩部因應私家車切線而減速的城巴（其中一輛為行走E22線的同型號巴士，車隊編號6512，車牌號碼UA3575）車尾，造成三車串燒相撞意外，共22人受傷。,zho,test
"Desde el año 2009, forma parte del consejo de administración para Make Music Matter, una organización sin fines de lucro que utiliza la música y el arte con conciencia social para fomentar a los jóvenes que viven en las comunidades africanas que se ven afectados por la pobreza extrema.[4]​ Moneen, Basia Lyjak, y The Getaway Plan son algunos de los artistas que han grabado en la instalación.",spa,train
"In 1998, Brin and Page incorporated Google, Inc. with the initial domain name of ""Googol,"" derived from a number that consists of one followed by one hundred zeros—this represented the vast amount of data that the search engine was intended to explore. Following inception, Page appointed himself as CEO, while Brin, named Google's co-founder, served as Google's president. Writer Nicholas Carlson wrote in 2014:",eng,train
"David Javerbaum (class of 1989), writer and producer; head writer for The Daily Show, writer for The Onion, David Letterman and his own theatrical productions, first runner-up in 1988 Jeopardy! Teen Tournament.",eng,train
"oscar Haas. 1968. History of New Braunfels and Comal County, Texas, 1844–1946. Austin: Steck, 1968. Dolph Briscoe Center for American History, University of Texas at Austin. 338 pp.",spa,train
"There are three tiers of awards: a Global Award is presented to international brands that have a presence in ten or more countries, on three or more continents, limited to the top 100 global brands in any particular year; a Regional Award is presented to brands who are top in several countries in a particular geographic region; and a National Award which is presented to the very top brands in participating countries at the awards. Brands who are global winners are not awarded again on a national level.",eng,train
"La caballería blindada del General, y las mejores tropas de primera línea usadas en la guerra robot. Gigantescos y ataviados con armaduras oscuras, estos robots centauroides son casi invencibles en el combate cuerpo a cuerpo, para el que usan electrovaras. Su líder es de color dorado y más fuerte que los demás. Son usados por el General para impedir el acceso a la Torre de Hierro, aunque son finalmente derrotados por Marty, Magnum, Shadow y Gaff.",spa,train
由于当年消息欠公开，之后的情况以及最终的遇难人数未有官方正式公布。现在的媒体报道为106、107、108、109 人最终遇难的都有，其中国内媒体多称107人遇难，国际组织多认为108人遇难，国际非盈利组织航空安全网指有108人遇难，包括116名乘客中的100人和10名机组中的8人。,zho,train
受峰霞道迴旋處的寬度影響，81線不可使用長度12米的車輛行走。現時本線用車6輛，主要為丹尼士三叉戟10.3米／10.6米及青年JNP6120GR。新巴獲港府資助引入4輛單層電動巴士作試驗，其中2輛（2051，比亞迪K9R；2053，山東沂星SDL6120EVG「華夏神龍」）投放於此路線測試行車表現。,zho,train
